"","g.array","erci","erla","erte","evmu","mobe","pehe","pere","plin","plpa","scba","stmi","vuoc"
"82",0.82,0.644426958024394,1.38226994825013,0.866082344331668,2.64828247700911,0.921667255679662,0.843735234997837,1.00095017301822,1.30863361892864,1.11269396617563,2.26928443262059,0.875740990661219,2.61394540762704
"83",0.83,0.638334125748,1.37434923703162,0.85780211683001,2.62015647625092,0.922158894082878,0.831413974906028,0.989699815558088,1.30668188776115,1.10635229311654,2.25859385876585,0.86802296370231,2.59514385285167
"84",0.84,0.6317262963296,1.36540507697881,0.848788502971302,2.58944983756548,0.922155333801204,0.818239883155592,0.977624435120371,1.30418352829624,1.09923163215541,2.24645201313084,0.859596066062265,2.57418456630668
"85",0.85,0.624556042761309,1.35533909688487,0.838972042033392,2.55592898618293,0.921604765803691,0.804141699118824,0.964651179123866,1.30109149708031,1.09125723315210,2.23274101779498,0.850392109353124,2.55085980637176
"86",0.86,0.616767292312665,1.34403445392165,0.828270399028172,2.51931799610395,0.920445304621763,0.78903590331397,0.950694318992568,1.29735009524276,1.08234037991549,2.21732234311768,0.84033006239885,2.52492277309559
"87",0.87,0.608292991048341,1.33135073588646,0.816584847177856,2.47928721024693,0.918602142000026,0.772823564789977,0.935651899065484,1.29289257945156,1.07237455368720,2.20003138170556,0.829312526700306,2.49607688988696
"88",0.88,0.599051892407896,1.31711692511678,0.803795427464842,2.43543762970411,0.915983601219181,0.755386052337145,0.919401176415185,1.28763785148401,1.06123014512057,2.18067002934559,0.81722088272066,2.46396104265217
"89",0.89,0.58894403468252,1.30112145280283,0.789754129558237,2.387278993796,0.912475534416083,0.736579062930908,0.901792273579287,1.28148575573405,1.04874699116421,2.1589963022021,0.80390844691312,2.42812876809636
"90",0.9,0.5778441931908,1.28309774633320,0.774275020176343,2.33419815689434,0.907933141891556,0.716224079039462,0.882639108807313,1.27431020418558,1.03472354933121,2.13470940944723,0.789190557634043,2.38801809900932
"91",0.91,0.565592086374468,1.26270253393254,0.757119487888356,2.27541199361146,0.90216862883546,0.694095751242861,0.861706029005442,1.26594877977157,1.01890068048317,2.10742760271519,0.772829744050346,2.34290644803106
"92",0.92,0.551977146407585,1.23948199104456,0.737973330837054,2.20989455460938,0.894931838059585,0.669902536312653,0.838687366749819,1.25618636877862,1.00093640503183,2.0766540456023,0.754512675099835,2.29184047362536
"93",0.93,0.536713694142448,1.21281637168276,0.716409490766352,2.13625909070567,0.885878381630176,0.643255567789938,0.813174733058246,1.24472810485743,0.980364736430271,2.04172176488115,0.733812630206227,2.23352186757639
"94",0.94,0.519398032056942,1.18182400507158,0.69182385007688,2.05255575077741,0.874514008847092,0.613615612906551,0.784601656894249,1.23115185523963,0.956524557631033,2.00169967765695,0.710124769276386,2.16611029981645
"95",0.95,0.499428521381667,1.14518192596831,0.663316168754755,1.9558983912089,0.860089856243218,0.580195696291633,0.752142839218231,1.21481807633363,0.92842733131131,1.95522008132828,0.682545933852643,2.08685734723055
"96",0.96,0.475841139221063,1.10075572771125,0.629446554500748,1.84170590786727,0.841384300386561,0.541763672038516,0.714512117812485,1.19468028962756,0.894485690860375,1.90012973435265,0.649628405364933,1.99135613239351
"97",0.97,0.446920333238501,1.04472097756864,0.587663666604544,1.70193399520698,0.816179303178013,0.496181883602358,0.669497434334421,1.16882464012776,0.851874265532374,1.83268032649975,0.60880059935724,1.87177468191742
"98",0.98,0.409056873351133,0.968975484886995,0.532644199840392,1.51998857630985,0.779695034158731,0.439076495083058,0.612634770544333,1.13307170113511,0.794668136988376,1.74520302489362,0.554680306828165,1.71170635589549
"99",0.99,0.351767140458045,0.849794949826236,0.449164802583267,1.24919544695939,0.717570447460299,0.358139046750288,0.531583023200730,1.07456062941905,0.705823578846327,1.61613878073673,0.47180463118479,1.46393454360533
"100",1,0,0,0,0,0,0,0,0,0,0,0,0
